2013-01-07 23:18:38,405Z pid:977 module:LinuxCNCWebSktSvr Starting linuxcnc http server...
2013-01-07 23:29:00,711Z pid:977 module:LinuxCNCWebSktSvr Starting linuxcnc http server...
2013-01-07 23:29:09,728Z pid:977 module:autoreload /home/linuxcnc-user/linuxcnc-custom/GCodeReader.py modified; restarting server
2013-01-07 23:29:10,495Z pid:977 module:LinuxCNCWebSktSvr Starting linuxcnc http server...
2013-01-07 23:29:36,001Z pid:977 module:autoreload /home/linuxcnc-user/linuxcnc-custom/MakeHALGraph.py modified; restarting server
2013-01-07 23:29:36,756Z pid:977 module:LinuxCNCWebSktSvr Starting linuxcnc http server...
2013-01-07 23:33:39,790Z pid:977 module:web 200 GET /LinuxCNCConfig.html (192.168.1.199) 38.98ms
2013-01-07 23:35:22,152Z pid:977 module:web 304 GET /LinuxCNCConfig.html (192.168.1.199) 25.19ms
2013-01-08 00:19:44,620Z pid:977 module:web 304 GET /LinuxCNCConfig.html (192.168.1.199) 24.47ms
2013-01-08 00:20:44,394Z pid:977 module:web 200 GET /LinuxCNCHALSetup.html (192.168.1.199) 25.23ms
2013-01-08 00:20:47,218Z pid:977 module:web 200 GET /LinuxCNCHALGraph.html (192.168.1.199) 23.68ms
2013-01-08 00:20:47,446Z pid:977 module:web 200 GET /static/halgraph.svg (192.168.1.199) 21.14ms
2013-01-08 00:20:48,971Z pid:977 module:web 200 GET /LinuxCNCSystem.html (192.168.1.199) 24.09ms
2013-01-08 00:20:51,411Z pid:977 module:web 200 GET /LinuxCNCStatus.html (192.168.1.199) 24.72ms
2013-01-08 00:20:53,164Z pid:977 module:web 200 GET /LinuxCNCCommands.html (192.168.1.199) 54.05ms
2013-01-08 00:20:54,434Z pid:977 module:web 200 GET /LinuxCNCKeepalive.html (192.168.1.199) 24.16ms
2013-01-08 00:20:55,533Z pid:977 module:web 200 GET /LinuxCNCWebServerDoc.html (192.168.1.199) 37.37ms
2013-01-08 00:21:00,206Z pid:977 module:web 200 GET /LinuxCNCSandbox.html (192.168.1.199) 28.22ms
2013-01-08 00:21:14,281Z pid:977 module:web 304 GET /LinuxCNCConfig.html (192.168.1.199) 25.27ms
2013-01-08 00:25:25,359Z pid:977 module:web 304 GET /LinuxCNCHALGraph.html (192.168.1.199) 23.73ms
2013-01-08 00:25:56,093Z pid:977 module:web 304 GET /LinuxCNCSystem.html (192.168.1.199) 24.87ms
2013-01-08 00:26:00,741Z pid:977 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 24.87ms
2013-01-08 00:26:08,437Z pid:977 module:web 304 GET /LinuxCNCCommands.html (192.168.1.199) 54.33ms
2013-01-08 00:26:11,325Z pid:977 module:web 304 GET /LinuxCNCKeepalive.html (192.168.1.199) 25.40ms
2013-01-08 00:26:11,977Z pid:977 module:web 304 GET /LinuxCNCWebServerDoc.html (192.168.1.199) 42.35ms
2013-01-08 00:26:13,256Z pid:977 module:web 304 GET /LinuxCNCSandbox.html (192.168.1.199) 24.12ms
2013-01-08 00:26:14,886Z pid:977 module:web 304 GET /LinuxCNCConfig.html (192.168.1.199) 25.12ms
2013-01-08 00:26:31,170Z pid:977 module:web 304 GET /LinuxCNCHALSetup.html (192.168.1.199) 30.44ms
2013-01-08 00:27:10,019Z pid:977 module:web 304 GET /LinuxCNCHALGraph.html (192.168.1.199) 24.01ms
2013-01-08 00:27:22,738Z pid:977 module:web 304 GET /LinuxCNCSystem.html (192.168.1.199) 24.38ms
2013-01-08 00:27:28,083Z pid:977 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 24.62ms
2013-01-08 00:27:36,090Z pid:977 module:web 304 GET /LinuxCNCCommands.html (192.168.1.199) 57.95ms
2013-01-08 00:28:15,767Z pid:977 module:web 304 GET /LinuxCNCWebServerDoc.html (192.168.1.199) 36.24ms
2013-01-08 00:28:34,796Z pid:977 module:web 304 GET /LinuxCNCSandbox.html (192.168.1.199) 24.22ms
2013-01-08 22:55:08,537Z pid:1807 module:LinuxCNCWebSktSvr Starting linuxcnc http server...
2013-01-08 23:01:03,673Z pid:1807 module:iostream Read error on 10: [Errno 1] _ssl.c:1325: error:14094416:SSL routines:SSL3_READ_BYTES:sslv3 alert certificate unknown
2013-01-08 23:01:03,674Z pid:1807 module:iostream error on read
Traceback (most recent call last):
  File "/usr/local/lib/python2.6/dist-packages/tornado/iostream.py", line 355, in _handle_read
    if self._read_to_buffer() == 0:
  File "/usr/local/lib/python2.6/dist-packages/tornado/iostream.py", line 422, in _read_to_buffer
    chunk = self._read_from_socket()
  File "/usr/local/lib/python2.6/dist-packages/tornado/iostream.py", line 715, in _read_from_socket
    chunk = self.socket.read(self.read_chunk_size)
  File "/usr/lib/python2.6/ssl.py", line 136, in read
    return self._sslobj.read(len)
SSLError: [Errno 1] _ssl.c:1325: error:14094416:SSL routines:SSL3_READ_BYTES:sslv3 alert certificate unknown
2013-01-08 23:01:08,518Z pid:1807 module:web 200 GET / (192.168.1.199) 62.03ms
2013-01-08 23:01:08,596Z pid:1807 module:web 200 GET /static/tabs.css (192.168.1.199) 60.17ms
2013-01-08 23:01:08,639Z pid:1807 module:web 200 GET /static/editablegrid-2.0.1/editablegrid-2.0.1.js (192.168.1.199) 32.76ms
2013-01-08 23:01:08,746Z pid:1807 module:web 200 GET /static/editablegrid-2.0.1/editablegrid-2.0.1.css (192.168.1.199) 2.35ms
2013-01-08 23:01:08,802Z pid:1807 module:web 200 GET /static/linuxcncclient.js (192.168.1.199) 54.90ms
2013-01-08 23:01:08,807Z pid:1807 module:web 200 GET /static/chips.png (192.168.1.199) 3.35ms
2013-01-08 23:01:08,830Z pid:1807 module:web 200 GET /static/tableft4.gif (192.168.1.199) 2.08ms
